Time,CPU Util,GPU Util,MEM Util,CPU Temp,GPU Temp,CPU Power Consumption,GPU Power Consumption
14:07:57,19.61,0.0,0.62,48.5,45.0,1.38,0.08
14:07:59,19.61,0.0,0.62,48.0,44.5,1.3,0.08
14:08:02,25.39,0.0,0.62,47.0,44.5,1.3,0.08
14:08:04,25.39,0.0,0.62,48.0,44.5,1.3,0.08
14:08:07,19.61,4.4,0.62,48.0,44.5,1.3,0.08
14:08:09,19.61,0.0,0.62,48.0,44.5,1.34,0.08
14:08:12,25.38,0.0,0.62,48.0,44.5,1.34,0.08
14:08:14,25.38,0.0,0.62,48.5,45.0,1.46,0.12
14:08:17,19.61,1.9,0.62,47.5,44.5,1.3,0.08
14:08:19,19.61,2.8,0.62,48.0,44.5,1.34,0.08
14:08:22,25.39,0.0,0.62,48.0,44.5,1.34,0.08
14:08:24,25.39,0.0,0.62,47.5,45.0,1.34,0.08
14:08:27,19.61,32.9,0.62,48.5,44.5,1.54,0.16
14:08:29,19.61,2.4,0.62,48.0,44.5,1.34,0.08
14:08:32,25.39,16.0,0.62,47.5,45.0,1.34,0.08
14:08:34,25.39,5.9,0.62,48.0,45.0,1.26,0.08
14:08:37,19.61,37.0,0.62,48.0,45.0,1.58,0.16
14:08:39,19.61,4.4,0.62,48.0,44.5,1.34,0.08
14:08:42,25.39,9.9,0.62,48.5,44.5,1.5,0.16
14:08:44,25.39,0.0,0.62,48.5,45.0,1.42,0.08
14:08:47,19.61,0.0,0.62,48.0,45.0,1.34,0.08
14:08:49,19.61,45.6,0.62,47.5,45.0,1.66,0.16
14:08:52,25.4,0.0,0.62,48.0,44.5,1.34,0.08
14:08:54,25.4,0.0,0.62,48.0,45.0,1.3,0.08
14:08:57,19.61,0.0,0.62,48.0,45.0,1.34,0.08
14:08:59,19.61,14.5,0.62,48.5,45.0,1.46,0.12
14:09:02,25.41,2.5,0.62,48.0,44.5,1.3,0.16
14:09:04,25.41,1.5,0.62,47.5,44.5,1.34,0.08
14:09:07,19.61,4.6,0.62,47.5,45.0,1.46,0.08
14:09:09,19.61,5.7,0.62,47.5,44.5,1.34,0.08
14:09:12,25.41,4.4,0.62,48.0,44.5,1.34,0.08
14:09:14,25.41,0.0,0.62,48.5,45.0,1.3,0.08
14:09:17,19.61,0.0,0.62,48.5,44.5,1.42,0.08
14:09:19,19.61,0.0,0.62,48.5,44.5,1.34,0.08
14:09:22,25.41,4.4,0.62,48.5,44.5,1.3,0.08
14:09:24,25.41,32.6,0.62,48.0,45.0,1.54,0.12
14:09:27,19.61,0.0,0.62,48.5,44.5,1.34,0.08
14:09:29,19.61,4.0,0.62,47.5,44.5,1.34,0.08
14:09:32,25.42,6.6,0.62,47.5,45.0,1.34,0.08
14:09:34,25.42,6.8,0.62,48.0,45.0,1.34,0.08
14:09:37,19.61,44.4,0.62,49.0,44.5,1.58,0.16
14:09:40,19.61,0.0,0.62,47.5,44.5,1.38,0.08
14:09:42,25.42,0.0,0.62,48.0,45.0,1.34,0.16
14:09:45,25.42,0.0,0.62,48.0,45.0,1.34,0.08
14:09:47,19.61,0.0,0.62,47.0,45.0,1.34,0.08
14:09:50,19.61,0.0,0.62,48.0,45.0,1.38,0.12
14:09:52,25.42,1.9,0.62,48.5,44.5,1.34,0.08
14:09:55,25.42,4.4,0.62,47.5,45.0,1.3,0.08
14:09:57,19.61,0.0,0.62,48.5,45.0,1.34,0.08
14:10:00,19.61,0.0,0.62,47.5,44.5,1.38,0.12
14:10:02,25.41,0.0,0.62,48.0,44.5,1.34,0.08
14:10:05,25.42,0.0,0.62,48.0,45.0,1.3,0.08
14:10:07,19.61,35.4,0.62,48.0,45.0,1.38,0.16
14:10:10,19.61,0.0,0.62,48.0,45.0,1.42,0.08
14:10:12,25.41,0.0,0.62,47.5,44.5,1.3,0.12
14:10:15,25.41,0.0,0.62,48.5,45.0,1.34,0.08
14:10:17,19.61,0.0,0.62,48.5,44.5,1.34,0.08
14:10:20,19.61,10.1,0.62,48.0,45.0,1.46,0.12
14:10:22,25.41,0.0,0.62,48.5,45.0,1.3,0.16
14:10:25,25.41,0.0,0.62,48.5,45.0,1.3,0.08
14:10:27,19.61,0.0,0.62,48.0,45.0,1.42,0.08
14:10:30,19.61,0.0,0.62,48.5,45.0,1.34,0.08
14:10:32,25.42,0.0,0.62,48.0,45.5,1.34,0.08
14:10:35,25.42,0.0,0.62,48.0,45.0,1.34,0.08
14:10:37,19.61,36.1,0.62,48.0,45.0,1.5,0.12
14:10:40,19.61,0.0,0.62,47.5,45.0,1.3,0.08
14:10:42,25.42,0.0,0.62,48.5,45.0,1.34,0.08
14:10:45,25.42,0.0,0.62,47.5,45.0,1.34,0.08
14:10:47,19.61,36.4,0.62,49.0,45.0,1.54,0.16
14:10:50,19.61,0.0,0.62,47.5,45.0,1.34,0.08
14:10:52,25.43,0.0,0.62,47.5,45.0,1.34,0.08
14:10:55,25.43,33.2,0.62,47.5,45.0,1.54,0.16
14:10:57,19.61,0.0,0.62,47.5,45.0,1.3,0.08
14:11:00,19.61,0.0,0.62,47.0,45.0,1.3,0.08
14:11:02,25.43,4.7,0.62,47.5,45.0,1.34,0.16
14:11:05,25.43,38.2,0.62,47.5,45.0,1.46,0.16
14:11:07,19.61,0.0,0.62,48.5,45.0,1.34,0.08
14:11:10,19.61,0.0,0.62,47.5,45.0,1.3,0.08
14:11:12,25.43,0.0,0.62,47.5,45.0,1.34,0.08
14:11:15,25.43,0.0,0.62,48.0,45.0,1.3,0.08
14:11:17,19.61,4.4,0.62,49.0,45.0,1.34,0.08
14:11:20,19.61,4.4,0.62,47.5,45.0,1.3,0.08
14:11:22,25.43,0.0,0.62,48.5,45.0,1.34,0.08
14:11:25,25.43,0.0,0.62,48.0,45.0,1.38,0.12
14:11:27,19.61,0.0,0.62,49.0,44.5,1.34,0.08
14:11:30,19.61,0.0,0.62,48.0,44.5,1.3,0.08
